"20140507","HOU","DET",2,3
"20140507","SEA","OAK",6,4
"20140507","SEA","OAK",0,2
"20140507","BAL","TBA",4,3
"20140507","COL","TEX",9,2
"20140507","PHI","TOR",0,10
"20140507","SLN","ATL",7,1
"20140507","NYN","MIA",0,1
"20140507","ARI","MIL",3,2
"20140507","SFN","PIT",3,4
"20140507","KCA","SDN",8,0
"20140507","LAN","WAS",2,3
"20140508","CHN","CHA",12,5
"20140508","MIN","CLE",4,9
"20140508","HOU","DET",6,2
"20140508","KCA","SEA",0,1
"20140508","BAL","TBA",3,1
"20140508","COL","TEX",0,5
"20140508","PHI","TOR",6,12
"20140508","SFN","LAN",3,1
"20140508","MIA","SDN",3,1
"20140509","HOU","BAL",3,4
"20140509","ARI","CHA",3,9
"20140509","MIN","DET",2,1
"20140509","WAS","OAK",0,8
"20140509","KCA","SEA",6,1
"20140509","CLE","TBA",6,3
"20140509","BOS","TEX",0,8
"20140509","ANA","TOR",4,3
"20140509","CHN","ATL",2,3
"20140509","COL","CIN",3,4
"20140509","SFN","LAN",3,1
"20140509","NYA","MIL",5,3
"20140509","PHI","NYN",3,2
"20140509","SLN","PIT",4,6
"20140509","MIA","SDN",1,10
"20140510","HOU","BAL",4,5
"20140510","ARI","CHA",4,3
"20140510","MIN","DET",3,9
"20140510","WAS","OAK",3,4
"20140510","KCA","SEA",1,3
"20140510","CLE","TBA",1,7
"20140510","BOS","TEX",8,3
"20140510","ANA","TOR",5,3
"20140510","CHN","ATL",0,2
"20140510","COL","CIN",11,2
"20140510","SFN","LAN",2,6
"20140510","NYA","MIL",4,5
"20140510","PHI","NYN",5,4
"20140510","SLN","PIT",3,4
"20140510","MIA","SDN",3,9
"20140511","HOU","BAL",5,2
"20140511","ARI","CHA",5,1
"20140511","MIN","DET",4,3
"20140511","WAS","OAK",1,9
"20140511","KCA","SEA",9,7
"20140511","CLE","TBA",6,5
"20140511","BOS","TEX",5,2
"20140511","ANA","TOR",9,3
"20140511","CHN","ATL",2,5
"20140511","COL","CIN",1,4
"20140511","SFN","LAN",7,4
"20140511","NYA","MIL",5,6
"20140511","PHI","NYN",4,5
"20140511","SLN","PIT",6,5
"20140511","MIA","SDN",4,5
"20140512","DET","BAL",4,1
"20140512","TEX","HOU",4,0
"20140512","NYN","NYA",9,7
"20140512","CHA","OAK",4,5
"20140512","TBA","SEA",5,12
"20140512","ANA","TOR",3,7
"20140512","WAS","ARI",6,5
"20140512","MIA","LAN",5,6
